text,label,category,source
Hiring now: Part time remote assistant. Earn $1.5/day working from home. WhatsApp: +1-917-555-0182,1,Job & Task Scam,synthetic_scam
Your monthly electric bill of $41.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #341542 is on hold at customs. Clear payment: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
Your order from Best Buy has shipped! Estimated delivery: Thursday. Track in app.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hey Daniel, are we still on for the movie at 6:15 PM?",0,Legitimate Message,synthetic_ham
"Dear customer, your PAN card is not linked to Bank of America. Update immediately: https://billing-resolution-portal.site",1,Banking / KYC Fraud,synthetic_scam
"Urgent requirement: Freelance reviewers needed. Earn $2,000 weekly. Contact HR Manager on Telegram @GlobalHRRecruiter",1,Job & Task Scam,curated_scam
Your verification code for Apple ID is 607546. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
You have unclaimed rewards of $1.5. Withdraw to your account at http://support-unlock-portal.net,1,Lottery & Prize Scam,synthetic_scam
Thanks for dining with Starbucks! Your receipt for $93.50 has been emailed.,0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $250/day working from home. WhatsApp: +1-917-555-0182,1,Job & Task Scam,synthetic_scam
"Hi Emma, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Police Dept: Case filed against you for unpaid penalty of $1.5. Contact +91-9876543210.,1,Threat & Impersonation Scam,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Security Notice: Chase detected suspicious activity. Confirm your login at http://auth-kyc-desk.online/update,1,Banking / KYC Fraud,synthetic_scam
Microsoft 365: Your password will expire today. Keep current password by logging in: http://outlook-reauth-portal.com,1,Phishing & Account Security,curated_scam
Hiring now: Part time remote assistant. Earn $250/day working from home. WhatsApp: +44-20-7946-0912,1,Job & Task Scam,synthetic_scam
Police Dept: Case filed against you for unpaid penalty of $1.5. Contact +91-9876543210.,1,Threat & Impersonation Scam,synthetic_scam
Hiring now: Part time remote assistant. Earn $1.5/day working from home. WhatsApp: +1-917-555-0182,1,Job & Task Scam,synthetic_scam
"PayPal Security: Password reset requested. If this wasn't you, verify at http://support-unlock-portal.net",1,Phishing & Account Security,synthetic_scam
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Special reward! You have 5,420 unredeemed reward points worth $542 expiring today. Redeem for cash now at http://points-redeem-cash.top",1,Lottery & Prize Scam,curated_scam
Guaranteed daily profit of $1.5 with AI crypto trader. Sign up free: https://billing-resolution-portal.site,1,Crypto & Investment Fraud,synthetic_scam
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Congratulations! You won $500 in Global Lottery. Claim your prize at http://tinyurl.com/fast-payout-2026,1,Lottery & Prize Scam,synthetic_scam
Your verification code for LinkedIn is 123972. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $136.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Thanks for dining with Subway! Your receipt for $137.50 has been emailed.,0,Legitimate Message,synthetic_ham
"You have unclaimed rewards of $10,000. Withdraw to your account at http://tinyurl.com/fast-payout-2026",1,Lottery & Prize Scam,synthetic_scam
"Hi David, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Thanks for dining with Starbucks! Your receipt for $47.50 has been emailed.,0,Legitimate Message,synthetic_ham
Guaranteed daily profit of $1.5 with AI crypto trader. Sign up free: http://tracking-reschedule-post.top,1,Crypto & Investment Fraud,synthetic_scam
"Hi David, I left the office keys on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #549725 issued for your arrest. Call +91-9876543210 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hey Sarah, are we still on for dinner at 6:15 PM?",0,Legitimate Message,synthetic_ham
"KuCoin: Pending withdrawal of 50,000 Bitcoin. Confirm or cancel at http://tracking-reschedule-post.top",1,Crypto & Investment Fraud,synthetic_scam
Elon Musk Giveaway: Send 0.1 BTC to receive 0.5 BTC back immediately! Guaranteed 500% profit. Join official event at http://elon-crypto-event.xyz,1,Crypto & Investment Fraud,curated_scam
"Police Dept: Case filed against you for unpaid penalty of $50,000. Contact +91-9876543210.",1,Threat & Impersonation Scam,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Your Netflix subscription has expired. Update billing details at http://tracking-reschedule-post.top to keep access.,1,Phishing & Account Security,synthetic_scam
Your verification code for Google is 297529. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $1,200. Contact +91-9876543210.",1,Threat & Impersonation Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Smith on Wednesday at 7:30 PM.,0,Legitimate Message,synthetic_ham
Double your ETH deposit in 24 hours. Send 0.5 ETH to receive 1.0 ETH at https://billing-resolution-portal.site,1,Crypto & Investment Fraud,synthetic_scam
"Hey Daniel, are we still on for lunch at 10:00 AM?",0,Legitimate Message,synthetic_ham
Your PayPal subscription has expired. Update billing details at http://secure-verify-account.xyz/login to keep access.,1,Phishing & Account Security,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Simple online job: Watch videos and earn $1.5 daily. Register here: http://support-unlock-portal.net,1,Job & Task Scam,synthetic_scam
Canada Post: Your package delivery failed. Confirm address & pay $500 fee at http://support-unlock-portal.net,1,Delivery & Package Scam,synthetic_scam
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #737561 is on hold at customs. Clear payment: http://tracking-reschedule-post.top,1,Delivery & Package Scam,synthetic_scam
"Lucky Winner! Your phone won a free $1,000 Walmart Gift Card. Reply YES to claim or visit http://auth-kyc-desk.online/update",1,Lottery & Prize Scam,synthetic_scam
Your order from Apple Store has shipped! Estimated delivery: Friday. Track in app.,0,Legitimate Message,synthetic_ham
"Hey Alex, are we still on for coffee at 10:00 AM?",0,Legitimate Message,synthetic_ham
"Hey Emily, are we still on for lunch at 2:00 PM?",0,Legitimate Message,synthetic_ham
Your order from Best Buy has shipped! Estimated delivery: Thursday. Track in app.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
